,training_accuracy,training_accuracy_druggable,training_accuracy_non_druggable,test_accuracy,test_accuracy_druggable,test_accuracy_non_druggable
80,1.0,1.0,1.0,0.7355610838432058,0.7580128205128205,0.7345778651133413
81,1.0,1.0,1.0,0.7307873327506219,0.7532051282051282,0.72980560039301
82,1.0,1.0,1.0,0.7344853089491024,0.7435897435897436,0.7340866025686013
83,1.0,1.0,1.0,0.7291064344785854,0.7644230769230769,0.727559828759913
84,1.0,1.0,1.0,0.7327371747461844,0.7548076923076923,0.73177065057197
85,1.0,1.0,1.0,0.7296443219256371,0.7483974358974359,0.7288230753035301
86,1.0,1.0,1.0,0.7321992872991326,0.7435897435897436,0.7317004702084356
87,1.0,1.0,1.0,0.732400995091777,0.7371794871794872,0.7321917327531756
88,1.0,1.0,1.0,0.7289719626168224,0.7628205128205128,0.7274896483963786
89,1.0,1.0,1.0,0.7271565924830229,0.7451923076923077,0.7263667625798301
90,1.0,1.0,1.0,0.7314596920594366,0.7516025641025641,0.7305775843918871
91,1.0,1.0,1.0,0.7299132656491629,0.7628205128205128,0.7284721734858587
92,1.0,1.0,1.0,0.7311235124050293,0.7387820512820513,0.73078812548249
93,1.0,1.0,1.0,0.7292409063403483,0.75,0.7283318127587901
94,1.0,1.0,1.0,0.7306528608888591,0.7435897435897436,0.7300863218471472
95,1.0,1.0,1.0,0.7254084582801049,0.7403846153846154,0.7247526142185416
96,1.0,1.0,1.0,0.7274927721374302,0.7548076923076923,0.7262965822162959
97,1.0,1.0,1.0,0.7305183890270961,0.7403846153846154,0.7300863218471472
98,1.0,1.0,1.0,0.7296443219256371,0.7451923076923077,0.7289634360305987
99,1.0,1.0,1.0,0.7341491292946951,0.7660256410256411,0.7327531756614499
100,1.0,1.0,1.0,0.7336784777785248,0.75,0.7329637167520527
101,1.0,1.0,1.0,0.7261480535198009,0.7339743589743589,0.7258053196715559
102,1.0,1.0,1.0,0.7286357829624152,0.7387820512820513,0.7281914520317215
103,1.0,1.0,1.0,0.7273583002756673,0.7580128205128205,0.7260158607621587
104,1.0,1.0,1.0,0.7314596920594366,0.7451923076923077,0.7308583058460243
105,1.0,1.0,1.0,0.7301822093726887,0.7532051282051282,0.7291739771212015
106,1.0,1.0,1.0,0.7339474215020507,0.7580128205128205,0.7328935363885185
107,1.0,1.0,1.0,0.7287030188932966,0.7467948717948718,0.7279107305775844
108,1.0,1.0,1.0,0.72426544745512,0.7435897435897436,0.7234191873113903
109,1.0,1.0,1.0,0.7274255362065488,0.7355769230769231,0.727068566215173
110,1.0,1.0,1.0,0.7322665232300141,0.7532051282051282,0.7313495683907643
111,1.0,1.0,1.0,0.7260135816580381,0.75,0.7249631553091445
112,1.0,1.0,1.0,0.733409534054999,0.7548076923076923,0.7324724542073128
113,1.0,1.0,1.0,0.7287030188932966,0.7467948717948718,0.7279107305775844
114,1.0,1.0,1.0,0.7302494453035703,0.7580128205128205,0.7290336163941329
115,1.0,1.0,1.0,0.7327371747461844,0.7580128205128205,0.7316302898449014
116,1.0,1.0,1.0,0.7360989712902575,0.7451923076923077,0.7357007509298898
117,1.0,1.0,1.0,0.7266859409668527,0.7548076923076923,0.7254544178538845
118,1.0,1.0,1.0,0.7305183890270961,0.7708333333333334,0.7287528949399958
119,1.0,1.0,1.0,0.7266859409668527,0.7435897435897436,0.7259456803986245
120,1.0,1.0,1.0,0.7309890405432663,0.75,0.7301565022106814
121,1.0,1.0,1.0,0.7309890405432663,0.7435897435897436,0.7304372236648186
122,1.0,1.0,1.0,0.7347542526726283,0.7644230769230769,0.7334549792967927
123,1.0,1.0,1.0,0.7300477375109259,0.7532051282051282,0.7290336163941329
124,1.0,1.0,1.0,0.7339474215020507,0.7451923076923077,0.7334549792967927
125,1.0,1.0,1.0,0.7337457137094063,0.7516025641025641,0.7329637167520527
126,1.0,1.0,1.0,0.7338801855711692,0.7516025641025641,0.7331040774791213
127,1.0,1.0,1.0,0.7335440059167619,0.7532051282051282,0.7326829952979157
128,1.0,1.0,1.0,0.7319303435756068,0.7371794871794872,0.7317004702084356
129,1.0,1.0,1.0,0.7315941639211995,0.7548076923076923,0.7305775843918871
130,1.0,1.0,1.0,0.7332078262623546,0.7644230769230769,0.7318408309355042
131,1.0,1.0,1.0,0.73253546695354,0.7451923076923077,0.7319811916625728
132,1.0,1.0,1.0,0.7322665232300141,0.7467948717948718,0.7316302898449014
133,1.0,1.0,1.0,0.7307200968197405,0.75,0.7298757807565444
134,1.0,1.0,1.0,0.7331405903314732,0.7467948717948718,0.7325426345708471
135,1.0,1.0,1.0,0.731661399852081,0.75,0.7308583058460243
136,1.0,1.0,1.0,0.7296443219256371,0.7403846153846154,0.7291739771212015
137,1.0,1.0,1.0,0.731661399852081,0.7435897435897436,0.7311390273001614
138,1.0,1.0,1.0,0.7307873327506219,0.7467948717948718,0.7300863218471472
139,1.0,1.0,1.0,0.7333422981241176,0.7451923076923077,0.7328233560249842
140,1.0,1.0,1.0,0.7318631076447253,0.7580128205128205,0.7307179451189557
141,1.0,1.0,1.0,0.7283668392388892,0.7692307692307693,0.726577303670433
142,1.0,1.0,1.0,0.7328716466079472,0.7483974358974359,0.7321917327531756
143,1.0,1.0,1.0,0.7344853089491024,0.7596153846153846,0.7333847989332585
144,1.0,1.0,1.0,0.7303839171653331,0.7339743589743589,0.7302266825742157
145,1.0,1.0,1.0,0.7291736704094668,0.7612179487179487,0.7277703698505158
146,1.0,1.0,1.0,0.72702212062126,0.7628205128205128,0.7254544178538845
147,1.0,1.0,1.0,0.7295770859947556,0.7516025641025641,0.7286125342129273
148,1.0,1.0,1.0,0.7317286357829624,0.7419871794871795,0.73127938802723
149,1.0,1.0,1.0,0.725139514556579,0.7403846153846154,0.7244718927644045
150,1.0,1.0,1.0,0.7334767699858804,0.7371794871794872,0.7333146185697242
151,1.0,1.0,1.0,0.7301822093726887,0.7483974358974359,0.7293845182118044
152,1.0,1.0,1.0,0.7332078262623546,0.7660256410256411,0.73177065057197
153,1.0,1.0,1.0,0.7308545686815034,0.7564102564102564,0.7297354200294758
154,1.0,1.0,1.0,0.7314596920594366,0.7724358974358975,0.7296652396659414
155,1.0,1.0,1.0,0.7332078262623546,0.7387820512820513,0.7329637167520527
156,1.0,1.0,1.0,0.7297115578565185,0.7435897435897436,0.7291037967576672
157,1.0,1.0,1.0,0.7295098500638741,0.7467948717948718,0.7287528949399958
158,1.0,1.0,1.0,0.7298460297182815,0.7371794871794872,0.7295248789388729
159,1.0,1.0,1.0,0.7311235124050293,0.7467948717948718,0.7304372236648186
160,1.0,1.0,1.0,0.7293081422712298,0.7435897435897436,0.7286827145764615
161,1.0,1.0,1.0,0.7317286357829624,0.7644230769230769,0.73029686293775
162,1.0,1.0,1.0,0.7315941639211995,0.7403846153846154,0.7312092076636957
163,1.0,1.0,1.0,0.7300477375109259,0.7676282051282052,0.7284019931223243
164,1.0,1.0,1.0,0.7276272439991932,0.7628205128205128,0.7260860411256931
165,1.0,1.0,1.0,0.7293081422712298,0.7564102564102564,0.7281212716681872
166,1.0,1.0,1.0,0.7253412223492234,0.7467948717948718,0.7244017124008703
